address,timeframe,trade_count,wins,losses,wins_usd,losses_usd,volume,profit,win_rate,in_tier,resolved_trades
0x05d32667397f5c3467cfbe79959c30d549fc5d2c,daily,11,4,7,12.69,9.93,129.23,2.76,0.3636,0,11
0x05d3e8e5b270710ec7c6d1ad4c702eb84536c06a,daily,40,12,27,493.12,315.43,2303.87,177.69,0.3077,0,39
0x05d7b5f4bfb81a4b080a107626930ca82abc22c1,15min,90,39,51,972.04,1118.3,2108.17,-146.27,0.4333,0,90
0x05d93c6853ef44a107d7b3a33573126424405005,15min,20,3,17,5.29,2.54,47.98,2.74,0.15,0,20
0x05dc315514ebffdcf6cf339e3ab7914b3227967e,15min,43,33,10,134.06,23.01,183.97,111.05,0.7674,1,43
0x05dc315514ebffdcf6cf339e3ab7914b3227967e,hourly,16,11,5,24.71,6.85,35.31,17.86,0.6875,1,16
0x05e172b931e5a210423e896e6bc280d082034c1e,daily,24,1,6,24.38,1.94,1828.83,22.44,0.1429,0,7
0x05e1f0ad5b786e79534159800ebca0524e8a8d94,15min,106,49,57,147.82,123.81,314.17,24.01,0.4623,0,106
0x05e9e4ed4ca23ace4eaf9c353116680cdcae7d84,daily,12,5,7,6.61,0.01,13.86,6.6,0.4167,0,12
0x05ecb767561ce865dd73eea1c92eb94620c4ed1d,daily,11,9,2,66.46,0.14,188.27,66.32,0.8182,1,11
0x05f4828bfb360653da08b39603b9571903979073,daily,12,5,7,128.25,228.56,243.68,-100.31,0.4167,0,12
0x05f910e2014192119712e0b2603c0077002085de,monthly,12,0,0,0.0,0.0,427.97,0.0,0.0,0,0
0x05f93ca8297bdd90f524a986bc99160d3a9ff351,daily,52,27,21,514.99,173.22,769.7,341.77,0.5625,0,48
0x05fdb3dcb7f2a4c84d9a9aba835d91f6719c50c9,daily,12,12,0,374.98,0.0,370.48,374.98,1.0,1,12
0x06005b9fbf4a25719da105c544a644d123e750fb,15min,26,13,13,44.54,18.01,71.21,26.53,0.5,0,26
0x0600ee77322345babbff832ae49511332401f7ea,15min,59,24,35,226.8,235.12,1768.9,-8.32,0.4068,0,59
0x0600fe1b86c1e291f1bfa13517ad05827244417a,hourly,152,55,97,196.33,100.02,794.65,96.31,0.3618,0,152
0x06057914cfe09d9b62c3960cf585189b074ff941,daily,11,1,10,1.47,14.37,78.67,-12.9,0.0909,0,11
0x060b4396142aec89314234e4ddbb18e2762f548e,monthly,15,0,0,0.0,0.0,2540.07,0.0,0.0,0,0
0x0619dafd91786867631d0546917aa35c244ed801,daily,13,6,6,309.99,255.45,421.43,54.54,0.5,0,12
0x061ea747736556edc1e2a926fb7faf939388d217,15min,185,82,103,353.56,184.29,404.92,169.27,0.4432,0,185
0x06280a043ed07c55ef181d29cfb76c52e9060520,15min,38,2,36,14.06,3.55,240.4,10.51,0.0526,0,38
0x062a9e807e2c64380d6935969780fef5b753c2a3,daily,22,22,0,2326.6,0.0,2326.6,2326.6,1.0,1,22
0x062cbebc053bbc2e5ca7e9c1fed1dc8500e01482,15min,10,10,0,383.1,0.0,350.94,383.1,1.0,0,10
0x0643a3b9e4ead86213ef2a432ad0170747418ecc,daily,64,51,7,25.56,21.73,64.5,3.84,0.8793,1,58
0x06559152333953ad80ac34128da6911a80a3faf8,daily,10,0,10,0.0,13.66,350.84,-13.66,0.0,0,10
0x0659099dd92d238482891e69556a66a35d78d74d,daily,30,8,15,562.6,427.27,2890.39,135.33,0.3478,0,23
0x06663593a3b0e8db9801ee27deec7c7c5f92e9fa,15min,21,15,6,45.02,15.24,59.76,29.78,0.7143,1,21
0x066d64fa7b2e352b9000a51c6b56f53128cce6e6,monthly,19,0,0,0.0,0.0,21124.81,0.0,0.0,0,0
0x066f07f4ca223e5285046760172ca03fb040b576,daily,20,4,14,119.34,426.64,538.59,-307.29,0.2222,0,18
0x0674968a660e0dbe602c74e00522b2f662faa46b,daily,11,5,6,165.44,103.54,225.45,61.89,0.4545,0,11
0x0676a8d9bc547fec9ff5daedd3bfb91f36bf3b27,daily,11,0,0,0.0,0.0,154.61,0.0,0.0,0,0
0x0685ed24a26f0a33125b09857865dee72f2d51c4,hourly,36,22,14,494.68,243.94,596.07,250.74,0.6111,0,36
0x068c5dee7dd330ba825cc23ad118c03b4c06fec2,15min,13,1,12,26.83,50.32,173.18,-23.49,0.0769,0,13
0x068d05d6dbae73c1115f297384b3e8c9cf5f70d3,daily,16,16,0,44.46,0.0,44.46,44.46,1.0,1,16
0x068d05d6dbae73c1115f297384b3e8c9cf5f70d3,hourly,165,142,23,1224.18,390.21,1319.96,833.96,0.8606,1,165
0x068d7758960cd9e86298117aa876b7d35a9731b9,15min,18,2,16,30.98,202.26,697.91,-171.28,0.1111,0,18
0x069427258c4733879a46d1c2bc9b4f016d5e4a4e,daily,13,8,5,1945.25,57.58,3590.12,1887.67,0.6154,0,13
0x069a08a5837a69576b4d47521a0c7a2438e149fd,15min,57,28,29,177.01,64.28,150.64,112.73,0.4912,0,57
0x06a5aa6eb257003bed2c931c50a7268ccdb918f3,15min,21,21,0,360.86,0.0,358.25,360.86,1.0,1,21
0x06a82e2ab9cb28b591782c3079eae1eb13d10407,15min,120,120,0,4385.27,0.0,4341.42,4385.27,1.0,1,120
0x06adc36e7776c47d51338746205322ea76b3dcfe,monthly,10,0,0,0.0,0.0,694.04,0.0,0.0,0,0
0x06b0d680ceeeaee739da4c389b1eb6db083c2260,15min,134,61,73,279.49,247.63,625.25,31.86,0.4552,0,134
0x06b2f2874511917638a4e39de4181e0b69fb0c61,15min,17,13,4,38.15,8.0,31.63,30.15,0.7647,1,17
0x06b6947480380733510e2f0e22a6f704e6191332,hourly,17,11,6,73.73,58.35,110.95,15.38,0.6471,0,17
0x06c0d07d5b59b25316bf1e6007aca6ad8f20bc23,daily,18,15,1,15528.07,16.74,29941.88,15511.33,0.9375,1,16
0x06c0d07d5b59b25316bf1e6007aca6ad8f20bc23,monthly,53,53,0,43269.39,0.0,43028.25,43269.39,1.0,1,53
0x06c0ff1c684d0ee62b77579e1a952e5d379a635c,15min,31,15,16,108.18,10.0,215.57,98.18,0.4839,0,31
0x06cdadf078c5abffc765647d1c6f418348fd36c7,15min,23,21,2,134.6,8.32,112.19,126.27,0.913,1,23
0x06cf8b375bd12e7256f8da3e695857226b2b36d7,15min,20,6,14,48.04,96.13,151.99,-48.09,0.3,0,20
0x06d5d59efe871c96a56be381cd9b96d9cb5460f6,15min,12,8,4,60.0,16.16,44.41,43.84,0.6667,0,12
0x06dab5c7b9ce49e424148aa27ee0541550b2f722,daily,121,44,77,81.29,81.12,151.76,0.17,0.3636,0,121
0x06e0d6e8ff528dac111f7c684e2ede568d8aad29,daily,12,3,8,16.78,19.6,70.89,-2.82,0.2727,0,11
0x06e0d6e8ff528dac111f7c684e2ede568d8aad29,hourly,20,8,12,61.47,42.97,114.94,18.5,0.4,0,20
0x06e43d5bbc4e818f12f7bbf577284dbf50095650,15min,122,73,49,662.75,236.42,1087.62,426.33,0.5984,0,122
0x06e43d5bbc4e818f12f7bbf577284dbf50095650,hourly,19,14,5,127.13,20.0,197.79,107.13,0.7368,1,19
0x06edb17396f76b8b8516eab957ca4a9e15fea394,daily,10,1,9,76.56,5.1,554.57,71.46,0.1,0,10
0x0708c2340efae3d6e806406a9c9802771bf03b30,daily,32,9,23,56.54,123.99,680.8,-67.46,0.2812,0,32
0x07099942fe3671ec7d73ca68edca241a48a6f336,daily,10,4,3,93.51,45.91,122.61,47.59,0.5714,0,7
0x070fc8a930acde7176e841a80b342897b13e471e,15min,12,1,11,5.83,4.73,156.69,1.1,0.0833,0,12
0x0711c3ce1382b21d87c042690aa226f5dbb9a9e0,15min,11,3,8,13.92,5.98,51.31,7.94,0.2727,0,11
0x0711e162e05349de3d87626dea4285d08537f03c,monthly,12,0,0,0.0,0.0,66.34,0.0,0.0,0,0
0x07158680decabd5ea913798b040bba66e9c5e48a,daily,60,0,0,0.0,0.0,751.94,0.0,0.0,0,0
0x0716dca8d845d412436c4f129c1eb38862a91166,15min,16,13,3,39.64,4.83,35.49,34.81,0.8125,1,16
0x072715365c7e09e6ade0283a9938e24e99409e53,15min,53,31,22,166.41,48.35,279.59,118.06,0.5849,0,53
0x0727de0899f35297fb959c4c8da858a9bd4acf4c,daily,17,2,15,10.0,1.96,63.5,8.04,0.1176,0,17
0x072fd04a5c6e320c0b1bda5814986f3ebb639a28,hourly,13,13,0,336.45,0.0,229.47,336.45,1.0,1,13
0x0735756bc9cce9a692e4d00e514170cbf67e0933,15min,33,21,12,209.72,244.7,405.61,-34.98,0.6364,0,33
0x0747c6839c5f5fc8c203ae393118cf1faf0a7e58,15min,16,5,11,10.38,23.19,95.96,-12.81,0.3125,0,16
0x0747c6839c5f5fc8c203ae393118cf1faf0a7e58,daily,11,5,6,15.75,6.37,36.09,9.39,0.4545,0,11
0x0748d52d106d30ce0662a19610f61044b5c1a31e,hourly,35,18,17,605.99,102.46,398.27,503.53,0.5143,0,35
0x0749bcadaaeaa9e36f9c9930c4f7a41a18b5008f,15min,80,80,0,3.24,0.0,3.24,3.24,1.0,1,80
0x0749bcadaaeaa9e36f9c9930c4f7a41a18b5008f,hourly,24,24,0,0.95,0.0,0.95,0.95,1.0,1,24
0x075094de3cc659952770fdf5fd5822b798a43024,15min,32,18,14,181.51,60.91,278.27,120.6,0.5625,0,32
0x0755004668d113c857c9f35908c8b9123e15814f,15min,13,2,11,6.41,5.76,60.35,0.65,0.1538,0,13
0x076ca0207aaa48365da2eb6a917edcbdee5e4e7b,daily,135,0,0,0.0,0.0,6355.61,0.0,0.0,0,0
0x076ca0207aaa48365da2eb6a917edcbdee5e4e7b,monthly,143,16,29,120.52,223.1,8997.28,-102.58,0.3556,0,45
0x0778083ab98c5ab4bbe0b11fac034bd0c31c1276,daily,65,0,5,0.0,4.59,14448.54,-4.59,0.0,0,5
0x0780b033d1573e4a1e4b652e98c04b97cfaa5956,hourly,14,0,14,0.0,51.35,51.35,-51.35,0.0,0,14
0x078b91a91c4a61b177a678c46591964e7981b65f,15min,27,22,5,94.33,4.96,103.86,89.37,0.8148,1,27
0x0791b8486ea7e911bd688559e3f0f8d72a70efa1,15min,35,4,31,0.59,10.66,314.48,-10.07,0.1143,0,35
0x0792c2ae56a82d9f0122a138ccb348461ad12297,daily,17,6,11,369.77,376.85,982.86,-7.07,0.3529,0,17
0x0794c4cb7fc0adbe3f98f0634e7db95c074de6ee,15min,42,22,20,317.9,329.28,825.63,-11.38,0.5238,0,42
0x07972d44b57b8cf015bc71978fc720d92dfac97c,15min,19,9,10,52.69,34.93,55.38,17.77,0.4737,0,19
0x079e15961cbf026546d8068aed05121815ec8254,daily,23,0,0,0.0,0.0,23342.94,0.0,0.0,0,0
0x079eced2980b1db4645954ca5250ec6cbd993f72,15min,43,16,27,16.55,9.56,26.49,7.0,0.3721,0,43
0x07a5e7e6deee5e32e922db0ab107b0a4361d9c81,15min,61,24,37,387.81,394.67,2098.3,-6.85,0.3934,0,61
0x07a6103b18cbd73cf01d711ad668cab315a1ca7d,daily,12,1,11,54.17,5.91,714.49,48.26,0.0833,0,12
0x07a9bf6d9a913df0e149bb2d652998b57fd832c8,monthly,14,0,0,0.0,0.0,9556.0,0.0,0.0,0,0
0x07afdf4f0760a35a1d415a51d89136199cd3a585,daily,11,3,8,5.83,52.06,88.75,-46.22,0.2727,0,11
0x07b534445f43c17d71557c706bce33879a14255e,15min,62,29,33,343.11,114.41,871.63,228.69,0.4677,0,62
0x07b7dce1332b91468a0274b3961cb0b5aef200a0,15min,25,15,10,129.09,16.54,203.17,112.55,0.6,0,25
0x07b7dce1332b91468a0274b3961cb0b5aef200a0,daily,22,7,15,2062.19,1670.66,5153.39,391.53,0.3182,0,22
0x07b7dce1332b91468a0274b3961cb0b5aef200a0,hourly,166,99,67,3663.65,3462.17,4529.72,201.48,0.5964,0,166
0x07b8e44b90cc3e91b8d5fe60ea810d2534638e25,daily,55,15,40,36620.88,18223.51,73437.63,18397.37,0.2727,0,55
0x07b98d179ea663f82ffff3663351956d793347f0,15min,38,8,30,130.87,488.68,617.34,-357.81,0.2105,0,38
0x07beab9b996de76df36d66fa05de5c1b7d5df42a,15min,35,19,16,143.65,71.21,162.64,72.44,0.5429,0,35
0x07bed44f7ff6ad2112c5a21cb9f54bd3a2c43e1e,monthly,372,0,0,0.0,0.0,29562.23,0.0,0.0,0,0
0x07c0ea1f63cc370871dbe43eaefee08022ff5dd2,hourly,74,24,50,333.47,109.32,2753.05,224.15,0.3243,0,74
0x07c17dde56e5b96322a62a3d59034cd37cc01eac,15min,44,26,18,241.92,96.56,203.64,145.36,0.5909,0,44
0x07c43b8629fb51e0d9922a3c6970d725bbcecaf4,15min,26,22,4,288.78,154.3,392.85,134.48,0.8462,1,26
0x07cf80fbecbb58e23d5ed977af7be3c09e7aa9fa,daily,12,12,0,1015.63,0.0,1014.64,1015.63,1.0,1,12
0x07d0785ea049351fd82e6b1531db04763001610b,monthly,36,0,35,0.0,226.39,3406.92,-226.39,0.0,0,35
0x07d4245464dc4fa05d0b3f084d82482462dc8991,monthly,199,115,31,5150.2,2808.24,11038.42,2341.95,0.7877,1,146
0x07d589bc01b1d4fd3771003d3b2f0dbfe14b6d14,15min,82,29,53,65.92,63.18,136.22,2.73,0.3537,0,82
0x07d6a0587ed8afca2ba60d66d00628befcf34e0a,15min,39,12,27,37.26,19.41,121.09,17.85,0.3077,0,39
0x07dc2ef520e4e1f6d32af0d2a682655e4b544e57,daily,32,4,27,5.53,0.14,143.85,5.39,0.129,0,31
0x07e4cde64f06c116cd92088b97fb2a2c0dc3e008,monthly,28,0,0,0.0,0.0,295.78,0.0,0.0,0,0
0x07eb2613e8d93bf57e3f8a24664e824ba97e8906,15min,139,84,55,198.23,126.81,365.14,71.42,0.6043,0,139
0x07f3b8c0d8883534cdf2a939ee8211a1c1fb2d71,hourly,24,9,15,93.0,27.52,232.83,65.48,0.375,0,24
0x07fb18c519fd05d3865bf1fd2c01ef9172e6f0d5,daily,27,2,25,167.89,810.14,4348.46,-642.26,0.0741,0,27
0x07fb242dbd7168c0e76d527d14972aebd899a8a0,15min,228,116,112,2880.35,1176.09,5996.72,1704.26,0.5088,0,228
0x080665e763ac76c315e9381815d89bf6bbbb06d2,monthly,10,0,10,0.0,9.0,9.0,-9.0,0.0,0,10
0x080d39fc3445b988e61deeda352a8820d71fc53d,15min,10,8,2,23.09,2.81,16.29,20.28,0.8,0,10
0x080feef7197fd9253d6f1452d45559aacf0c6a15,15min,51,21,30,119.53,98.02,285.37,21.51,0.4118,0,51
0x08112aceafb4f1c627e86a328beae2f8c6cbc7a7,15min,14,4,10,18.42,14.44,25.3,3.98,0.2857,0,14
0x0813c80526b96724da3227f187b772b53e258e62,daily,10,4,6,152.18,7.45,2588.84,144.73,0.4,0,10
0x08190f3af5c3f0b5294b70206c18a2dd2c7792ff,15min,12,6,6,57.59,14.88,46.2,42.71,0.5,0,12
0x08205f9fda7f3be76b075481072e84961917788e,15min,21,12,9,51.9,22.36,70.51,29.54,0.5714,0,21
0x08220caa605a7877b9846fcc653c8c3ba6117e9b,15min,23,12,11,304.96,14.78,1246.04,290.19,0.5217,0,23
0x08277405199a610b78beb773aeacad8dea0f34a9,15min,14,6,8,47.43,8.15,42.74,39.27,0.4286,0,14
0x082bcf044d108941319444076ad83786f6c2ce49,monthly,23,0,0,0.0,0.0,29402.66,0.0,0.0,0,0
0x082e6334cd21e6b13228ff1dd3742532ca145f57,15min,21,18,3,235.48,43.27,315.04,192.21,0.8571,1,21
0x082f1329726091ad0350b9848ea4830bef25eeb9,15min,35,31,4,115.32,17.04,123.91,98.28,0.8857,1,35
0x08458f7e9d2858027de579e4c3ca305475496b6f,monthly,11,0,0,0.0,0.0,1209.45,0.0,0.0,0,0
0x0848a07a637169dbbe65e491b8c8599576fbffbe,daily,16,0,0,0.0,0.0,46.24,0.0,0.0,0,0
0x084f9ef69587b1451eb794c4c5a0b5c942be8b8e,daily,16,8,7,90.02,73.19,166.06,16.83,0.5333,0,15
0x084f9ef69587b1451eb794c4c5a0b5c942be8b8e,monthly,29,0,0,0.0,0.0,5093.01,0.0,0.0,0,0
0x08548e457eb01f152658880832b5e619c1a23bb6,daily,10,10,0,766.43,0.0,765.59,766.43,1.0,1,10
0x085722e05d94877108e48b8dc80c67b503373a8e,15min,75,29,46,460.4,19.2,1701.6,441.19,0.3867,0,75
0x0858ed641a90b569f4c306073617819d37ae0ad2,15min,14,4,10,28.4,64.02,271.28,-35.63,0.2857,0,14
0x086a56553154252917aeac164d7a92d25fb54d3f,15min,82,63,19,1208.87,107.4,1233.95,1101.47,0.7683,1,82
0x086aa7bde07f914f9f4833f8e464cb0ea7a9314e,daily,48,26,22,298.18,116.78,468.99,181.4,0.5417,0,48
0x08730443345e11c078c5b2597ce3c0f06af609e8,monthly,127,4,0,4.53,0.0,229.78,4.53,1.0,1,4
0x0874bd7388e6d88b9184cbc6f153b32b88f408ff,15min,134,127,7,1672.86,165.69,1758.24,1507.17,0.9478,1,134
0x087b5390995167a26717cf5a2bd26809e94bdfdb,15min,10,1,9,5.0,5.65,7.1,-0.65,0.1,0,10
0x088277b199ac03b953b6efb4fcc96f56464e7406,daily,28,0,0,0.0,0.0,20.13,0.0,0.0,0,0
0x0886fed5f03429dc18807f5ddef7cb5a4a43f85d,15min,35,17,18,70.75,69.45,129.27,1.3,0.4857,0,35
0x088d4cd3cc354ccb8e18d47b53e42340fb5358a9,15min,15,8,7,49.66,1.57,267.1,48.09,0.5333,0,15
0x0892b60376edaeef3a08c2038e5fe802411748d8,hourly,19,15,4,282.98,66.03,320.11,216.95,0.7895,1,19
0x089fc48390743b1621d1cf038adbb66cd2536b78,monthly,11,0,0,0.0,0.0,10492.74,0.0,0.0,0,0
0x08a409a8c8bd259dc45861406eaa1f09b2f93011,15min,50,24,26,87.67,36.81,91.21,50.86,0.48,0,50
0x08b3a5e0c6aa8cd36198ca231fd495a9a5b048a9,daily,16,4,12,2718.82,666.66,8201.38,2052.16,0.25,0,16
0x08b6a26b7f7402c090a69105b59e9a836cdb7db6,15min,21,8,13,70.51,53.44,283.3,17.07,0.381,0,21
0x08b6a26b7f7402c090a69105b59e9a836cdb7db6,daily,113,84,25,685.67,353.26,3431.94,332.41,0.7706,1,109
0x08bf40defef7c5dd0dc4ddfeaf7b3f375823df57,15min,456,123,333,621.57,126.05,3773.49,495.51,0.2697,0,456
0x08c95f70b0565ee01fbb30705b61aa641616a2ef,monthly,19,0,0,0.0,0.0,10243.0,0.0,0.0,0,0
0x08ceded238219b4b3fff04e00a4778d839d4f301,daily,117,65,44,2425.4,1225.11,4076.67,1200.29,0.5963,0,109
0x08ceded238219b4b3fff04e00a4778d839d4f301,monthly,115,25,6,235.58,74.2,4786.93,161.38,0.8065,1,31
0x08d63fbfca5880514206bd9c789786badbaad5b3,daily,31,19,11,118.33,27.31,172.82,91.02,0.6333,0,30
0x08dbb6bb99fb7efae085f1a720a98db4084172f5,15min,34,21,13,73.51,25.95,94.69,47.56,0.6176,0,34
0x08dc40820e5c48c64a91684a172f0216254cbe14,hourly,12,6,6,30015.0,20040.0,40050.0,9975.0,0.5,0,12
0x08ec01051d8f8d298b2cd81b65fa5669b8ebc20b,15min,95,45,50,212.87,143.53,312.02,69.34,0.4737,0,95
0x08faa47fef1f80ebdd013dd3e86ea990316b2220,daily,45,31,14,1093.79,303.0,1582.94,790.79,0.6889,1,45
0x0909e73b7733638b4b94de7498cd4f29951891ca,15min,37,34,3,1026.95,129.68,1057.06,897.27,0.9189,1,37
0x090f58bd1887e7352f79e8aa0932c6242cdf651b,15min,21,14,7,89.0,27.61,374.71,61.39,0.6667,0,21
0x0914c946a8e2843113494be5676c0c82c02b9c93,monthly,15,1,8,147.65,43.33,780.34,104.32,0.1111,0,9
0x0915f3d6f9c632ca32141e8650b52ef717c44a90,15min,352,204,148,487.76,435.94,743.81,51.82,0.5795,0,352
0x09195dfa529654e1e61dc053b08cf52997b9fcbc,15min,102,24,78,132.25,78.44,788.76,53.81,0.2353,0,102
0x09195dfa529654e1e61dc053b08cf52997b9fcbc,daily,236,59,145,467.63,274.7,1995.7,192.93,0.2892,0,204
0x09195dfa529654e1e61dc053b08cf52997b9fcbc,hourly,34,8,26,60.29,28.31,212.12,31.98,0.2353,0,34
0x0922b50e9e1821a100f84373d083920c05b68dca,15min,47,32,15,919.53,163.03,1076.62,756.5,0.6809,0,47
0x092b7201c035576477b8300813014dd2a7877789,hourly,204,75,129,1941.69,2000.08,4262.96,-58.39,0.3676,0,204
0x092cb1e22e35ddabc8fa321e33bc0c4c151097de,15min,20,9,11,40.44,42.59,73.6,-2.15,0.45,0,20
0x09306ddece07619cbcb2b681f126e7e06117a0aa,hourly,12,3,9,16.61,19.59,120.82,-2.97,0.25,0,12
0x0931953b7d542938f5e5083167bac62e3d8f8bea,daily,10,0,10,0.0,5.2,514.31,-5.2,0.0,0,10
0x095b1b3a51a5b242f515354704ad7d6caaab6f34,15min,56,46,10,188.82,30.39,198.7,158.43,0.8214,1,56
0x095b1b3a51a5b242f515354704ad7d6caaab6f34,hourly,16,16,0,73.99,0.0,67.64,73.99,1.0,1,16
0x095fd7cc9ddf7110586d1bda3974eccc52155f24,hourly,34,16,18,421.13,286.6,496.66,134.53,0.4706,0,34
0x095fe541c04808b5d2d878e7a9a130d72c0e9909,15min,13,2,11,48.0,15.3,20.1,32.7,0.1538,0,13
0x0967b9935db95bd9c6a6b09d8aa7bb96ea9df505,15min,1222,321,901,1452.53,849.41,8275.82,603.12,0.2627,0,1222
0x09695c0ef8c49f5753f9681ccdccf4791db460e4,15min,110,81,29,389.21,31.22,1219.52,357.99,0.7364,1,110
0x096f5c1cc59efb3813263d8d1c50e40474613b67,15min,14,4,10,43.0,28.96,45.71,14.04,0.2857,0,14
0x096f5c1cc59efb3813263d8d1c50e40474613b67,hourly,10,0,10,0.0,13.98,13.98,-13.98,0.0,0,10
0x0974d7a915229cb770fb43ac46f360dcf964003d,daily,17,0,0,0.0,0.0,1306.96,0.0,0.0,0,0
0x0974d7a915229cb770fb43ac46f360dcf964003d,monthly,75,6,1,191.61,4.12,1296.23,187.49,0.8571,1,7
0x0979410526bd009e666c4770b1104f1e3d5f445c,15min,37,9,28,123.3,24.84,631.13,98.47,0.2432,0,37
0x0980c00d3ff044c62e4b4a2ecba7930f1cf41eda,15min,63,22,41,115.76,350.7,281.04,-234.94,0.3492,0,63
0x0982f12dcd1b2b04b55c31110d9907d3849d7ab7,15min,147,72,75,685.32,360.93,977.87,324.39,0.4898,0,147
0x098a225768a6b27da9d3e53923bd9f0f59d6fc7c,15min,22,6,16,32.77,14.67,260.6,18.09,0.2727,0,22
0x098c8fe3e2e915715e8b4c013ad43b433ca21c67,daily,14,10,4,2151.16,185.24,2336.4,1965.92,0.7143,1,14
0x099074c78f958ee58c1b0ac3871758efe63d3824,15min,278,140,138,50.66,26.58,48.11,24.07,0.5036,0,278
0x099074c78f958ee58c1b0ac3871758efe63d3824,hourly,22,6,16,21.6,13.41,37.69,8.19,0.2727,0,22
0x0995c864546ffb37a0db6d96b108164be994d05f,15min,53,47,6,210.26,25.25,221.8,185.01,0.8868,1,53
0x0995c864546ffb37a0db6d96b108164be994d05f,hourly,29,27,2,103.53,9.2,105.96,94.33,0.931,1,29
0x09aafae4bb01b1b6801c07d6b46607e901bfc7ce,15min,24,10,14,59.96,32.7,81.0,27.26,0.4167,0,24
0x09ad5862d92d829116ecc6d55c2bf28ab20e819e,daily,12,3,9,3844.75,796.72,19495.56,3048.03,0.25,0,12
0x09aedca3605e725655e314a29b28910e0ec555bc,15min,1133,554,579,1651.62,831.06,4025.95,820.56,0.489,0,1133
0x09aedca3605e725655e314a29b28910e0ec555bc,hourly,210,84,126,231.03,171.63,718.68,59.41,0.4,0,210
0x09b2cd7b7591af9e15d57fa51b161a94208fd9b6,15min,102,41,61,157.75,193.25,339.52,-35.51,0.402,0,102
0x09bedfef4fd868bead9b42262910b2ea2231e7ed,15min,55,30,25,66.86,30.26,110.68,36.6,0.5455,0,55
0x09c1a325f63139f08ed5bc3241437d5cc96d0aa2,monthly,25,0,0,0.0,0.0,11556.84,0.0,0.0,0,0
0x09d28b5751be5c31ead3a7b68a5726c414c326ae,daily,11,6,1,23.27,0.05,72.41,23.22,0.8571,1,7
0x09d2c8bed32c8ba868f3119697679386239dcc27,daily,13,1,12,100.0,316.24,355.24,-216.24,0.0769,0,13
0x09d4fdbfd99971c4210ec5e1d7c46edbe4c2830b,hourly,11,6,5,9.82,6.69,26.89,3.13,0.5455,0,11
0x09d600cfc7437488da4892884c51843f244e0fda,monthly,12,0,1,0.0,18.0,5594.02,-18.0,0.0,0,1
0x09dcc1997647a6c2d9829416b50ccf8f340b623b,15min,37,27,10,437.78,69.61,439.71,368.17,0.7297,1,37
0x09e0039619e823e1040e2b713259978d05c3f99e,15min,10,2,8,11.13,8.74,59.79,2.39,0.2,0,10
0x09f1b704ff38835154b0b2f13d74d7708037f15d,15min,13,8,5,16.93,9.9,21.53,7.03,0.6154,0,13
0x09fbfe879fcca71fc64f78ff3bf1d7c79ff0b4b4,15min,725,309,416,990.46,834.12,2138.03,156.34,0.4262,0,725
0x09fe78c8b9f10fb9c7c0a584bfab4205c76876ee,15min,178,104,74,1244.72,157.53,2484.76,1087.19,0.5843,0,178
0x09ff28bd54e89c27c2eb86e95d3470e09377fa5e,hourly,16,3,13,11.48,12611.52,12619.46,-12600.04,0.1875,0,16
0x0a0584d0e83fcfe6f1d43251835e973d4ed27b0a,15min,109,47,62,585.65,720.67,1098.22,-135.02,0.4312,0,109
0x0a0584d0e83fcfe6f1d43251835e973d4ed27b0a,hourly,62,19,43,713.0,519.59,1567.94,193.41,0.3065,0,62
0x0a1183bcebad4f56794b3b171187f763ebbad776,daily,14,2,12,16.11,0.23,242.54,15.88,0.1429,0,14
0x0a157bd68b5a0527b563058397f562fded4457ad,15min,17,5,12,17.79,60.0,109.28,-42.22,0.2941,0,17
0x0a1c002319efa8ed73ce8fc0654ea288244be455,monthly,37,12,19,1240.98,146.97,3649.65,1094.0,0.3871,0,31
0x0a1ef3787dc54268c3fdcacd23fa4d0017a42618,15min,23,9,14,70.75,13.16,58.42,57.6,0.3913,0,23
0x0a1ef3787dc54268c3fdcacd23fa4d0017a42618,daily,20,15,5,153.91,17.2,136.88,136.7,0.75,1,20
0x0a1ef3787dc54268c3fdcacd23fa4d0017a42618,hourly,49,34,15,184.86,79.7,205.54,105.17,0.6939,1,49
0x0a2550318f933b22b09d4a3cc2721762704e20e6,daily,10,5,5,202.29,265.0,515.24,-62.71,0.5,0,10
0x0a28c6324cd7b9420c136d45a4375a3b10a4eeb7,15min,407,168,239,430.02,369.47,1082.03,60.55,0.4128,0,407
0x0a330e094c41bf27df055fea2f5d0f891a4373b5,15min,36,27,9,50.94,15.81,58.4,35.13,0.75,1,36
0x0a3b89fb897818f3b09ce5fdb19fb51f0740f579,15min,33,6,27,27.24,57.66,179.9,-30.42,0.1818,0,33
0x0a3e5decc2d582af2942f33dfbee0e1dc1b9ab88,15min,31,18,13,783.54,24.5,2212.61,759.03,0.5806,0,31
0x0a4423d8a806b4df953756c4978ebeef784ee250,15min,41,2,39,22.4,6.97,6987.05,15.43,0.0488,0,41
0x0a4d2fe8d1d76e7017860de7605dadd161bae623,15min,10,9,1,295.35,30.72,320.46,264.63,0.9,0,10
0x0a59176f766ae0db0564c958bdfd9d005a02c81a,15min,32,31,1,1777.48,68.22,1800.78,1709.25,0.9688,1,32
0x0a67ab2f1a372d0078474c14c5b6169e3ab616b8,15min,284,208,76,268.34,62.45,925.36,205.9,0.7324,1,284
